BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,TIN,ProductId,StandardComponentId,EnrolleeContractRateDeterminationRule,TwoParentFamilyMaxDependentsRule,SingleParentFamilyMaxDependentsRule,DependentMaximumAgRule,ChildrenOnlyContractMaxChildrenRule,DomesticPartnerAsSpouseIndicator,SameSexPartnerAsSpouseIndicator,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,RowNumber,MarketCoverage,DentalOnlyPlan
2014,IN,59560,HIOS,4,2013-09-02 11:39:25,59560,13-5123390,59560IN006,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,16,,
2014,IN,69051,HIOS,2,2013-07-23 22:50:01,69051,13-5581829,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",10,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,1,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",10,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,,,Not Applicable,3 or more,,,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",11,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,,,Not Applicable,3 or more,,,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",12,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,,,Not Applicable,3 or more,,,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",13,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,,,Not Applicable,3 or more,,,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",14,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0010003,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",15,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0010004,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",16,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0010005,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",17,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0010006,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",18,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0020003,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",19,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0020004,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",20,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0020005,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",21,,
2014,IN,83557,HIOS,8,2014-01-21 08:29:49,83557,95-6042390,,83557IN0020006,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",22,,
2014,IN,85320,HIOS,7,2014-01-21 08:29:49,85320,35-1931354,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No",10,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",10,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",11,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",12,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",13,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0010006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",14,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",15,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",16,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",17,,
2014,IN,91920,HIOS,6,2014-01-17 09:36:20,91920,75-1233841,,91920IN0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",18,,
2014,LA,18575,HIOS,4,2014-01-21 08:29:49,18575,72-0977315,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes",10,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",10,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",11,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",12,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",13,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0010006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",14,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",15,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",16,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",17,,
2014,LA,18802,HIOS,8,2014-01-21 08:29:49,18802,94-2761537,,18802LA0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",18,,
2014,LA,19636,HIOS,8,2014-01-21 08:29:49,19636,72-1071369,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,6,"Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes",10,,
2014,LA,19636,HIOS,8,2014-01-21 08:29:49,19636,72-1071369,19636LA025,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes",11,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",10,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",11,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",12,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",13,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0010006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",14,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",15,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",16,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",17,,
2014,LA,42544,HIOS,5,2014-01-17 09:36:20,42544,75-1233841,,42544LA0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",18,,
2014,LA,44965,HIOS,8,2014-01-21 08:29:49,44965,72-1279235,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No",10,,
2014,LA,67202,HIOS,9,2014-01-15 07:08:32,67202,45-3188075,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,No,No,Age on effective date,12,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No",10,,
2014,LA,67243,HIOS,9,2014-01-21 08:29:49,67243,72-1285173,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,3,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Adopted Child,No;Stepparent,No;Stepson or Stepdaughter,No;Self,No;Child,No;Guardian,No;Court Appointed Guardian,No",10,,
2014,LA,75409,HIOS,1,2013-06-05 12:49:14,75409,13-5581829,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",10,,
